,formula,file_dir,error_str,folder_ind,chgnet_ehull,corrected_chgnet_ehull
925,Al4 Cu8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/918/min_e_strc.cif,no_error,918,0.2628983656565351,0.2628983656565351
926,Er1 Ti5,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/646/min_e_strc.cif,no_error,646,0.14554270108540912,0.14554270108540912
927,La12 Pt4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/814/min_e_strc.cif,no_error,814,0.010187625885009766,0.010187625885009766
928,Mg4 Al4 Se8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/170/min_e_strc.cif,no_error,170,0.02311585346857825,0.02311585346857825
929,Cs4 K8 Sn4 F24,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/953/min_e_strc.cif,no_error,953,0.11375803947448748,0.11375803947448748
930,Tb4 Al4 Cu16,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/773/min_e_strc.cif,no_error,773,0.8414082527160565,0.8414082527160565
931,Mn6 O7 F6,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/469/min_e_strc.cif,no_error,469,0.0998807405170643,0.0998807405170643
932,La2 Pr2 Zn2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/102/min_e_strc.cif,no_error,102,0.022845347722371123,0.022845347722371123
933,Tb3 Ce1 Ni7,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/265/min_e_strc.cif,no_error,265,0.1933383941650373,0.1933383941650373
934,Na3 Zr6 Ge9,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/675/min_e_strc.cif,no_error,675,0.4514592488606777,0.4514592488606777
935,Tm4 Ag4 Hg8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/125/min_e_strc.cif,No valid decomposition found for PDEntry : Tm4 Ag4 Hg8 with energy = -36.8468! (e_h: -0.02871624628702829),125,0.0,-0.02871624628702829
936,Pr3 Mg4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/163/min_e_strc.cif,no_error,163,0.16404346057346908,0.16404346057346908
937,Nd4 Sm4 In8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/649/min_e_strc.cif,No valid decomposition found for PDEntry : Nd4 Sm4 In8 with energy = -67.7320! (e_h: -0.00031566619873046875),649,0.0,-0.00031566619873046875
938,Nb4 O4 F2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/987/min_e_strc.cif,no_error,987,0.1617247899373382,0.1617247899373382
939,Cd2 In2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/226/min_e_strc.cif,no_error,226,0.10223329067230225,0.10223329067230225
940,Ho4 Al4 Fe16,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/66/min_e_strc.cif,no_error,66,0.02258373366462152,0.02258373366462152
941,Os1 Rh4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/366/min_e_strc.cif,no_error,366,1.6678392410278313,1.6678392410278313
942,Rb2 Ti4 Nb4 Te10,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/186/min_e_strc.cif,no_error,186,0.10409656252179822,0.10409656252179822
943,In21 Ni15 P6,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/869/min_e_strc.cif,no_error,869,0.0774247390883307,0.0774247390883307
944,Mg4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/764/min_e_strc.cif,no_error,764,0.00018012523651100842,0.00018012523651100842
945,Ba4 H16 Se8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/327/min_e_strc.cif,no_error,327,0.026021037782940848,0.026021037782940848
946,La8 V16,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/529/min_e_strc.cif,no_error,529,0.5030508041381836,0.5030508041381836
947,Tl3 As3 Se6,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/575/min_e_strc.cif,no_error,575,0.031409502029418945,0.031409502029418945
948,Ho8 Os4 Ru4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/781/min_e_strc.cif,no_error,781,0.06155911087989807,0.06155911087989807
949,Li4 Zn4 Pd8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/669/min_e_strc.cif,No valid decomposition found for PDEntry : Li4 Zn4 Pd8 with energy = -63.0909! (e_h: -0.008947372436523438),669,0.0,-0.008947372436523438
950,Na3 Cu3 O6,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/921/min_e_strc.cif,no_error,921,0.09331941604614258,0.09331941604614258
951,Nb7 Al2 Ni3,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/973/min_e_strc.cif,no_error,973,1.5500761926174143,1.5500761926174143
952,La6 Pm2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/737/min_e_strc.cif,no_error,737,0.010204792022705078,0.010204792022705078
953,Ga4 Fe4 Rh8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/825/min_e_strc.cif,No valid decomposition found for PDEntry : Ga4 Fe4 Rh8 with energy = -110.5083! (e_h: -0.005119800567626953),825,0.0,-0.005119800567626953
954,V6 O10 F2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/8/min_e_strc.cif,no_error,8,0.11376190185546875,0.11376190185546875
955,Tm10 S14,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/728/min_e_strc.cif,no_error,728,0.06254386901855469,0.06254386901855469
956,La4 V2 O11,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/421/min_e_strc.cif,no_error,421,0.13324753576968185,0.13324753576968185
957,Tm4 Lu6 C2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/453/min_e_strc.cif,no_error,453,0.23742326100667288,0.23742326100667288
958,Mn3 Sn1 F1,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/134/min_e_strc.cif,no_error,134,0.501419639587402,0.501419639587402
959,Mg8 Sb4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/531/min_e_strc.cif,no_error,531,0.07481994231541922,0.07481994231541922
960,Ca8 Zn4 Hg4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/187/min_e_strc.cif,no_error,187,0.005199238657951355,0.005199238657951355
961,Li8 V4 F12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/214/min_e_strc.cif,no_error,214,0.37633069356282434,0.37633069356282434
962,Gd4 Y4 Ni16,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/74/min_e_strc.cif,No valid decomposition found for PDEntry : Gd4 Y4 Ni16 with energy = -185.0274! (e_h: -0.002454996109008789),74,0.0,-0.002454996109008789
963,K8 Co4 O16,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/160/min_e_strc.cif,no_error,160,0.5222408090318931,0.5222408090318931
964,Mn4 Co4 B4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/355/min_e_strc.cif,no_error,355,0.24744606018066406,0.24744606018066406
965,Mn4 Cr4 B8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/493/min_e_strc.cif,no_error,493,0.016195297241210938,0.016195297241210938
966,Li8 Tl4 Pd4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/744/min_e_strc.cif,No valid decomposition found for PDEntry : Li8 Tl4 Pd4 with energy = -50.9468! (e_h: -0.013386726379394531),744,0.0,-0.013386726379394531
967,K2 O10,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/537/min_e_strc.cif,no_error,537,0.30802083015441895,0.30802083015441895
968,Tb6 Pr3 Ni15,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/534/min_e_strc.cif,no_error,534,0.21728968620300293,0.21728968620300293
969,Cs1 Se2 Br1,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/597/min_e_strc.cif,no_error,597,0.14953229162428006,0.14953229162428006
970,Tb2 Fe20 Mo4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/848/min_e_strc.cif,no_error,848,0.001615524291960213,0.001615524291960213
971,Li1 V2 O6,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/565/min_e_strc.cif,no_error,565,0.022114980788465743,0.022114980788465743
972,Y2 B8 Ir8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/194/min_e_strc.cif,no_error,194,0.0162506103515625,0.0162506103515625
973,Na2 W6 O12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/571/min_e_strc.cif,no_error,571,0.5808053273420644,0.5808053273420644
974,Sb6 Pd18,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/378/min_e_strc.cif,no_error,378,0.04602670669555664,0.04602670669555664
975,Nb4 Si4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/981/min_e_strc.cif,No valid decomposition found for PDEntry : Nb4 Si4 with energy = -67.3330! (e_h: -0.10326242446899414),981,0.0,-0.10326242446899414
976,Ho2 Cu2 Te2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/518/min_e_strc.cif,no_error,518,0.6182146390279168,0.6182146390279168
977,Cs2 Rb4 P4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/804/min_e_strc.cif,No valid decomposition found for PDEntry : Cs2 Rb4 P4 with energy = -30.3114! (e_h: -0.024059414863585538),804,0.0,-0.024059414863585538
978,Ho1 Pt2 C3,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/629/min_e_strc.cif,no_error,629,1.604750633239746,1.604750633239746
979,Eu2 Al8 Si4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/752/min_e_strc.cif,no_error,752,1.530371052878241,1.530371052878241
980,Pu3 Sb1,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/994/min_e_strc.cif,no_error,994,0.09343663851420203,0.09343663851420203
981,Lu4 Al4 Cd8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/967/min_e_strc.cif,no_error,967,0.0928084552288051,0.0928084552288051
982,Pd24 Pb4 C4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/806/min_e_strc.cif,no_error,806,0.6128052473068237,0.6128052473068237
983,Nd1 Gd1,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/273/min_e_strc.cif,no_error,273,0.027728557586669922,0.027728557586669922
984,Be1 Cu2 P2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/289/min_e_strc.cif,no_error,289,0.12151632308959925,0.12151632308959925
985,V4 Cr4 P4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/145/min_e_strc.cif,No valid decomposition found for PDEntry : V4 Cr4 P4 with energy = -104.5134! (e_h: -0.05271638764275366),145,0.0,-0.05271638764275366
986,Dy4 Co4 Ge4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/753/min_e_strc.cif,No valid decomposition found for PDEntry : Dy4 Co4 Ge4 with energy = -73.3295! (e_h: -0.0033202171325683594),753,0.0,-0.0033202171325683594
987,Ba4 Bi8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/655/min_e_strc.cif,no_error,655,0.17387998104095548,0.17387998104095548
988,Tb6 Ge8 Pd6,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/801/min_e_strc.cif,no_error,801,0.4189550399780275,0.4189550399780275
989,Dy3 In3 Pd3,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/368/min_e_strc.cif,No valid decomposition found for PDEntry : Dy3 In3 Pd3 with energy = -44.8306! (e_h: -0.0226229031880667),368,0.0,-0.0226229031880667
990,Ta2 Rh6,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/172/min_e_strc.cif,No valid decomposition found for PDEntry : Ta2 Rh6 with energy = -72.5041! (e_h: -0.014395713806152344),172,0.0,-0.014395713806152344
991,V6 O16 F4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/486/min_e_strc.cif,no_error,486,0.1742468393765959,0.1742468393765959
992,Ni2 H8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/647/min_e_strc.cif,no_error,647,0.260817098617554,0.260817098617554
993,Mo4 O12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/490/min_e_strc.cif,No valid decomposition found for PDEntry : Mo4 O12 with energy = -132.9400! (e_h: -0.004233360290527344),490,0.0,-0.004233360290527344
994,V6 B2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/811/min_e_strc.cif,no_error,811,0.2977854013442993,0.2977854013442993
995,Cs4 Na4 Se16,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/579/min_e_strc.cif,No valid decomposition found for PDEntry : Cs4 Na4 Se16 with energy = -87.3817! (e_h: -0.002502269215056696),579,0.0,-0.002502269215056696
996,Cr4 Au4 S4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/972/min_e_strc.cif,no_error,972,0.21051935354868512,0.21051935354868512
997,Y1 Ir5,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/329/min_e_strc.cif,no_error,329,0.027805010477703007,0.027805010477703007
998,Nd4 Te2 O8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/957/min_e_strc.cif,no_error,957,0.4034660203116305,0.4034660203116305
